X,Y,numero_pessoas
333433,7396262,2
330710,7393408,6
333934,7386971,1
333934,7386971,1
334032,7386923,16
334032,7386923,1
330490,7393818,7
330490,7393818,1
333014,7396802,4
333014,7396802,1
333219,7397400,1
333219,7397400,1
332342,7396819,1
332342,7396819,1
333949,7401060,5
333949,7401060,1
328296,7394422,1
328296,7394422,1
331191,7396209,1
331191,7396209,1
331229,7396045,1
331229,7396045,1
331147,7394602,6
331147,7394602,1
333087,7397022,4
334711,7396671,2
334711,7396671,1
334734,7396665,1
334734,7396665,1
333046,7396904,1
333046,7396904,1
332699,7397234,4
332699,7397234,1
333030,7395093,3
333030,7395093,1
331285,7393519,12
326529,7385261,2
326529,7385261,1
333027,7396997,2
333753,7402493,1
334444,7395925,1
334444,7395925,1
323692,7393242,3
323692,7393242,1
332624,7397169,3
332624,7397169,1
332435,7392753,2
332435,7392753,1
330321,7398038,3
330321,7398038,1
332815,7397077,4
332815,7397077,1
332724,7397005,1
332342,7397207,3
332342,7397207,1
332896,7397372,2
339898,7387579,2
342075,7375846,1
342075,7375846,1
333130,7396947,3
332250,7391529,1
332250,7391529,1
332192,7391964,1
332192,7391964,1
339661,7389904,1
339661,7389904,1
338340,7390615,1
338340,7390615,1
323571,7396383,11
326511,7398884,1
326511,7398884,1
333077,7396299,278
333077,7396299,1
332893,7397366,4
330939,7394089,1
330067,7396169,6
330067,7396169,1
332337,7396601,1
332337,7396601,1
333226,7396966,1
333226,7396966,1
333196,7396925,1
333196,7396925,1
332959,7396924,1
332959,7396924,1
332840,7396820,3
332442,7396900,1
332442,7396900,1
334535,7396233,1
334535,7396233,1
332798,7397024,1
332798,7397024,1
332714,7397041,1
332714,7397041,1
332732,7397004,3
332664,7392122,22
332664,7392122,1
333413,7395545,9
333413,7395545,1
324886,7393079,3
324886,7393079,1
334287,7397524,14
327467,7389668,2
327467,7389668,1
333487,7396257,6
333487,7396257,1
333717,7396275,2
333717,7396275,1
333457,7396446,1
333457,7396446,1
331033,7393593,1
331033,7393593,1
333509,7395007,1
334764,7396024,1
334764,7396024,1
333643,7395607,18
333643,7395607,1
333022,7396700,1
333022,7396700,1
327112,7391455,6
327112,7391455,1
333000,7396706,1
333000,7396706,1
334683,7400098,2
334683,7400098,1
332587,7397822,16
332587,7397822,1
332146,7394703,2
332146,7394703,1
331726,7397740,2
331726,7397740,1
333148,7397422,3
333148,7397422,1
330880,7397967,1
330880,7397967,1
332558,7394407,2
332558,7394407,1
332557,7394393,1
332557,7394393,1
332452,7397418,2
332452,7397418,1
331385,7397880,7
331385,7397880,1
330877,7397974,7
330877,7397974,1
332164,7397424,3
323013,7396990,14
323013,7396990,1
320883,7398968,1
320883,7398968,1
331303,7397186,1
331303,7397186,1
331780,7397612,1
334060,7397348,1
334060,7397348,1
332465,7397722,2
332465,7397722,1
331870,7397338,3
332487,7394873,1
332487,7394873,1
331450,7397762,9
331450,7397762,1
332070,7397188,3
332070,7397188,1
331765,7397720,1
331765,7397720,1
330963,7396564,2
330963,7396564,1
331083,7398766,7
331083,7398766,1
331542,7400939,1
331542,7400939,1
331689,7397417,1
331689,7397419,1
332292,7397273,6
332292,7397273,1
331574,7398047,1
331574,7398047,1
332550,7397471,1
332550,7397471,1
329634,7396137,1
329634,7396137,1
332716,7396935,1
332716,7396935,1
331420,7397819,11
331420,7397819,1
327513,7398416,54
327513,7398416,1
331492,7398032,3
332160,7397146,1
331583,7398051,3
331583,7398051,1
332321,7397210,1
332321,7397210,1
335502,7390876,9
332341,7392531,1
332341,7392531,1
331576,7398048,1
331576,7398048,1
331478,7398057,2
331220,7398033,1
331220,7398033,1
333772,7398248,4
333772,7398248,1
331370,7398076,2
331370,7398076,1
327917,7397096,8
329185,7384475,1
342437,7394961,1
342437,7394961,1
312612,7400633,2
312612,7400633,1
333179,7399831,1
333179,7399831,1
331376,7398080,3
330520,7394030,2
330048,7399118,1
330963,7395303,4
330963,7395303,1
329947,7399201,4
329947,7399201,1
344149,7384105,1
344149,7384105,1
329487,7395895,22
329487,7395895,1
329059,7395289,1
329059,7395289,1
329364,7396090,1
329364,7396090,1
340289,7394901,1
340289,7394901,1
339420,7402704,1
331431,7397797,4
331431,7397797,1
336202,7402374,1
336202,7402374,1
331546,7397893,1
331546,7397893,1
331792,7397002,4
331792,7397002,1
341120,7399693,1
341120,7399693,1
331952,7397080,2
331952,7397080,1
331332,7397630,1
331332,7397630,1
332567,7397524,3
332567,7397524,1
333823,7398254,3
333823,7398254,1
342777,7403133,1
342777,7403133,1
333432,7396772,30
333432,7396772,1
331924,7397077,3
331924,7397077,1
331938,7396373,1
331938,7396373,1
331886,7397579,6
332726,7392966,1
332726,7392966,1
332766,7392765,1
332766,7392765,1
331460,7395548,1
331460,7395548,1
331248,7394643,4
331248,7394643,1
331265,7394642,14
331265,7394642,1
330102,7396510,4
330102,7396510,1
332317,7397617,3
332317,7397617,1
332385,7397313,2
332385,7397313,1
332051,7397273,2
330372,7397323,1
331700,7397335,4
332885,7396435,2
332885,7396435,1
332086,7397315,3
332086,7397315,1
332035,7397287,4
331648,7395867,2
331648,7395867,1
331314,7395767,1
331314,7395767,1
332633,7385109,100
332633,7385109,1
332040,7398050,1
332040,7398050,1
331399,7398026,3
331563,7397661,4
331563,7397661,1
331400,7398003,1
331400,7398003,1
331199,7397589,1
331199,7397589,1
328107,7399137,2
328105,7399142,1
324245,7384062,2
324245,7384062,1
325988,7382104,1
325988,7382104,1
332506,7397396,5
325498,7385926,2
325498,7385926,1
326089,7385541,1
326089,7385541,1
331685,7397635,2
331685,7397635,1
332536,7395257,4
332536,7395257,1
337376,7384611,8
332584,7397565,2
332584,7397565,1
332081,7397585,1
332081,7397585,1
332430,7397745,2
331957,7397742,1
331957,7397742,1
328452,7396719,5
328452,7396719,1
332499,7397366,4
332499,7397366,1
332604,7397373,2
332604,7397373,1
334306,7392717,1
334306,7392717,1
332561,7397208,1
332561,7397208,1
331865,7397482,5
334158,7395270,1
334158,7395270,1
331392,7397869,5
331392,7397869,1
332395,7397567,2
332933,7397424,1
332933,7397424,1
333154,7397001,2
333154,7397001,1
332390,7397582,1
332390,7397582,1
332057,7397548,2
335524,7394555,1
335524,7394555,1
329892,7397503,9
332979,7395503,1
334526,7396326,1
333224,7395135,1
333224,7395135,1
331993,7397424,4
334070,7392743,1
331555,7396569,1
331555,7396569,1
332289,7397276,6
332289,7397276,1
332288,7397427,12
332309,7397040,2
332309,7397040,1
332432,7397038,2
332432,7397038,1
332273,7397567,1
332273,7397567,1
332546,7396721,1
328599,7398566,2
328599,7398566,1
332372,7397471,1
332372,7397471,1
331490,7397677,6
331490,7397677,1
332488,7397514,1
332488,7397514,1
332601,7397466,1
332601,7397466,1
330481,7397124,1
330481,7397124,1
332494,7397420,5
334632,7395988,1
334632,7395988,1
335139,7396025,1
335139,7396025,1
328466,7394736,7
328466,7394736,1
334935,7396008,4
334935,7396008,1
332775,7397647,2
334521,7392698,1
334521,7392698,1
333241,7390277,73
333366,7394385,1
330099,7393787,1
330099,7393787,1
332678,7397548,4
332678,7397548,1
334397,7396320,8
334397,7396320,1
332133,7397787,1
332133,7397787,1
332001,7397827,3
331600,7397759,1
331600,7397759,1
332086,7398037,7
331636,7397518,1
331636,7397518,1
332306,7395077,2
332390,7397854,5
332390,7397854,1
331487,7398887,5
331487,7398887,1
331418,7398115,6
331418,7398115,1
331623,7397350,7
331623,7397350,1
332543,7394921,2
332543,7394921,1
332422,7397108,1
332422,7397108,1
331417,7398114,7
331417,7398114,1
333420,7397218,7
333420,7397218,1
335675,7396242,2
335675,7396242,1
331907,7397821,1
331907,7397821,1
320589,7402838,1
320589,7402838,1
333007,7397777,2
333007,7397777,1
331422,7398118,1
331422,7398118,1
331379,7397892,1
331379,7397892,1
331442,7397914,1
334693,7400080,2
334693,7400080,1
333916,7396806,2
333744,7395840,1
333744,7395840,1
333931,7399231,1
333931,7399231,1
333727,7397170,4
332912,7396501,1
334005,7397493,4
334005,7397493,1
333184,7396843,3
333184,7396843,1
333677,7397166,2
333677,7397166,1
332797,7395793,1
332797,7395793,1
328111,7393247,1
328111,7393247,1
333802,7396909,3
334575,7395278,1
334575,7395278,1
333930,7396280,2
333930,7396280,1
333818,7396998,4
332005,7392263,1
332005,7392263,1
333669,7397186,1
333657,7397210,1
333906,7396877,1
333452,7397160,3
333452,7397160,1
333556,7397132,4
333556,7397132,1
334596,7400276,3
334596,7400276,1
333708,7397743,2
343897,7403410,14
343897,7403410,1
333419,7395527,13
333419,7395527,1
333769,7397516,2
334107,7397646,2
334107,7397646,1
333698,7397363,8
333698,7397363,1
334002,7397148,3
334002,7397148,1
335736,7402964,1
335736,7402964,1
336600,7398414,1
336600,7398414,1
336038,7398099,1
336038,7398099,1
333845,7397501,1
323916,7394043,3
323916,7394043,1
333781,7397727,4
331523,7397603,1
331523,7397603,1
330244,7388911,1
330244,7388911,1
332854,7391187,89
332854,7391187,1
333984,7398839,5
333984,7398839,1
333703,7396993,2
333709,7396984,1
333709,7396984,1
333125,7397267,2
332671,7397045,2
332671,7397045,1
333387,7397158,3
333387,7397158,1
342438,7396424,2
342438,7396424,1
333429,7395165,1
333429,7395165,1
332891,7397850,1
332891,7397850,1
322483,7396901,26
333253,7397135,4
333253,7397135,1
337719,7393988,2
337719,7393988,1
201847,7562423,5
332344,7395509,1
332344,7395509,1
333464,7397213,5
332962,7389535,1
332355,7402917,2
332355,7402917,1
337526,7397166,2
337526,7397166,1
332982,7397219,3
332982,7397219,1
333503,7397023,8
333503,7397023,1
333666,7397596,15
331272,7393105,3
331272,7393105,1
332657,7392028,1
332657,7392028,1
325214,7379373,1
325214,7379373,1
332558,7392845,3
332801,7393333,19
333729,7396970,2
333812,7396491,1
333812,7396491,1
333539,7397107,4
332293,7396599,2
332293,7396599,1
333511,7397084,1
333511,7397084,1
333433,7397165,1
333433,7397165,1
332954,7396708,1
332954,7396708,1
333798,7397103,2
332497,7395107,11
332497,7395107,1
335314,7395798,13
335314,7395798,1
334024,7396853,1
334024,7396853,1
333883,7399976,1
333883,7399976,1
332265,7393886,1
332265,7393886,1
333700,7397008,4
333700,7397008,1
331385,7397411,1
329614,7393868,1
329614,7393868,1
333782,7397727,3
333782,7397727,1
332374,7395514,1
332374,7395514,1
334861,7398199,11
334861,7398199,1
333836,7397502,3
333836,7397502,1
332290,7397656,1
332290,7397656,1
333742,7397531,1
333742,7397531,1
333660,7397545,1
333660,7397545,1
332935,7388052,1
332935,7388052,1
334044,7397147,4
333817,7395782,1
333817,7395782,1
328386,7397311,1
328386,7397311,1
334012,7397154,1
334012,7397154,1
334239,7396534,2
334239,7396534,1
333815,7397310,3
330370,7395706,1
330370,7395706,1
330420,7395849,1
330420,7395849,1
334043,7397168,3
334136,7396893,2
334136,7396893,1
333571,7397957,10
333571,7397957,1
333696,7397361,6
333696,7397361,1
334096,7397389,1
334096,7397389,1
333743,7397735,4
333743,7397735,1
334748,7396114,1
334748,7396114,1
334058,7397221,7
333960,7397647,1
333960,7397647,1
339151,7399024,2
339151,7399024,1
333711,7397786,4
332520,7390921,1
332520,7390921,1
331703,7397602,1
333972,7399615,2
333972,7399615,1
333444,7397070,3
335968,7394791,1
335968,7394791,1
333843,7397151,4
333843,7397151,1
334101,7397090,8
334101,7397090,1
334732,7397148,2
334732,7397148,1
326707,7404701,1
334189,7399883,79
333705,7396985,3
333705,7396985,1
330981,7397563,4
330981,7397563,1
333654,7396953,2
332694,7397022,2
332694,7397022,1
334241,7396518,13
334241,7396518,1
333701,7397002,1
340349,7395538,1
337286,7402284,1
337286,7402284,1
333198,7397097,3
333198,7397097,1
339391,7397440,14
339391,7397440,1
333714,7396965,3
333714,7396965,1
333146,7397113,2
332763,7395381,8
332763,7395381,1
330647,7395866,1
330647,7395866,1
379168,7399574,1
379168,7399574,1
327332,7397016,2
331561,7395100,5
331561,7395100,1
331577,7395084,6
331577,7395084,1
326811,7392427,12
326811,7392427,1
312962,7410501,1
312962,7410501,1
328780,7390863,11
328780,7390863,1
329142,7390787,6
329142,7390787,1
329777,7390944,1
333973,7399496,2
333973,7399496,1
333084,7396895,1
333084,7396895,1
333377,7397020,1
333377,7397020,1
333366,7396822,5
333366,7396822,1
334590,7397273,57
337629,7406633,2
337629,7406633,1
335108,7396823,24
335108,7396823,1
334758,7397154,2
334758,7397154,1
331133,7395044,1
331133,7395044,1
331547,7397585,5
331547,7397585,1
334626,7397282,1
334626,7397282,1
334658,7397477,14
334585,7397310,4
334585,7397310,1
348300,7393536,2
333646,7394986,147
333646,7394986,1
334831,7395695,4
334831,7395695,1
339420,7392483,1
339420,7392483,1
334609,7396709,1
334609,7396709,1
334613,7396686,1
334613,7396686,1
340307,7397109,18
340307,7397109,1
334618,7397592,24
334618,7397592,1
335030,7397808,2
335030,7397808,1
331182,7389392,45
333056,7389253,170
333056,7389253,1
334238,7397367,2
334238,7397367,1
336596,7397646,4
336596,7397646,1
334997,7397778,4
334997,7397778,1
336432,7396393,1
336432,7396393,1
335078,7396701,1
335078,7396701,1
336039,7397320,1
336039,7397320,1
335854,7397072,19
335854,7397072,1
337411,7398130,52
347745,7390254,1
347745,7390254,1
334910,7397548,2
334910,7397548,1
334483,7396622,4
334483,7396622,1
334690,7397509,8
334690,7397509,1
334733,7397191,1
334733,7397191,1
334579,7396527,1
334579,7396527,1
332515,7396546,7
332515,7396546,1
328690,7391185,1
328690,7391185,1
332666,7394693,73
330166,7392155,4
330166,7392155,1
333996,7398983,2
333996,7398983,1
334449,7396942,1
334449,7396942,1
330191,7395710,1
330191,7395710,1
334785,7397315,1
334785,7397315,1
333991,7389166,1
333991,7389166,1
334510,7397224,4
334510,7397224,1
337710,7390374,1
337710,7390374,1
334740,7397459,14
334740,7397459,1
334909,7397301,1
334909,7397301,1
335185,7397150,1
335185,7397150,1
334874,7397809,18
334838,7397637,1
334501,7397259,6
334501,7397259,1
335890,7396452,1
335890,7396452,1
334965,7397702,2
334965,7397702,1
335289,7397026,2
335289,7397026,1
342962,7402609,1
342962,7402609,1
334982,7397682,6
335941,7397906,1
335941,7397906,1
334706,7397514,11
334706,7397514,1
334076,7396438,2
333567,7397180,3
334279,7397387,5
334279,7397387,1
336114,7398417,5
336114,7398417,1
335275,7396518,1
335275,7396518,1
332763,7397628,1
332763,7397628,1
335010,7397822,5
335010,7397822,1
336519,7397096,4
336519,7397096,1
342259,7403998,2
342259,7403998,1
334067,7397641,1
334988,7397163,1
334988,7397163,1
334785,7396643,2
334587,7396947,1
334587,7396947,1
334750,7397354,1
334750,7397354,1
335050,7397787,1
334418,7396113,1
334418,7396113,1
334839,7397563,1
334839,7397563,1
334106,7397354,5
334106,7397354,1
334752,7396557,2
334752,7396557,1
335024,7397747,7
335024,7397747,1
336445,7395703,1
334838,7397564,1
335022,7397866,5
335013,7397822,2
335013,7397822,1
334825,7396840,1
334825,7396840,1
335605,7396741,1
335605,7396741,1
333038,7395129,8
333038,7395129,1
333673,7397339,6
335545,7396633,6
335545,7396633,1
335026,7397843,1
335026,7397843,1
334766,7397421,2
334766,7397421,1
335024,7397873,5
335024,7397873,1
333824,7401125,1
333824,7401125,1
334901,7396065,1
334901,7396065,1
335709,7397231,1
335709,7397231,1
335071,7397765,3
335071,7397765,1
335863,7395889,2
332816,7396564,1
334840,7397563,4
334840,7397563,1
334728,7401059,2
334728,7401059,1
334996,7397774,1
334996,7397774,1
341901,7401415,41
341901,7401415,1
335022,7397726,3
335022,7397726,1
335020,7397786,4
335020,7397786,1
334106,7397347,3
334103,7397336,1
334103,7397336,1
335904,7397277,2
335904,7397277,1
332824,7390511,7
332824,7390511,1
337764,7395496,134
337764,7395496,1
335828,7397317,1
335828,7397317,1
332989,7389097,2
332989,7389097,1
335966,7396059,1
335966,7396059,1
335633,7397391,14
335633,7397391,1
335484,7397376,2
335484,7397376,1
335752,7397185,1
335752,7397185,1
335800,7397115,1
333891,7396474,1
333891,7396474,1
333135,7397026,1
333135,7397026,1
335682,7397396,6
328918,7390272,1
328918,7390272,1
333680,7396509,1
333680,7396509,1
335783,7397412,7
335614,7396884,1
335614,7396884,1
335179,7396421,1
335179,7396421,1
334924,7396401,1
334924,7396401,1
334829,7396017,1
334829,7396017,1
335837,7397212,4
335837,7397212,1
334627,7396917,1
334627,7396917,1
336080,7397241,1
336080,7397241,1
335206,7395674,1
335206,7395674,1
333532,7396347,2
333532,7396347,1
332590,7395224,1
334532,7392851,37
333332,7394134,2
333332,7394134,1
336464,7397088,25
336464,7397088,1
335690,7397360,2
334413,7396370,1
334413,7396370,1
335334,7396124,1
335334,7396124,1
335802,7397275,3
335802,7397275,1
327364,7392426,1
335819,7397230,2
333090,7395733,1
333090,7395733,1
331940,7389480,1
337241,7397243,2
335748,7397390,3
335748,7397390,1
334803,7396630,1
334803,7396630,1
328039,7392568,2
328039,7392568,1
335512,7396596,1
335512,7396596,1
325839,7397624,1
325839,7397624,1
332143,7389310,1
327588,7403129,1
333293,7395091,2
333293,7395091,1
333514,7394996,1
333514,7394996,1
336082,7397419,1
336082,7397419,1
335117,7397705,4
334791,7396538,3
334791,7396538,1
334769,7396546,1
334769,7396546,1
362921,7398389,1
362921,7398389,1
327267,7380159,1
327267,7380159,1
340568,7395183,2
338492,7396649,1
338492,7396649,1
348088,7401741,1
335328,7397476,5
336609,7395881,2
335962,7397100,9
335962,7397100,1
337016,7396926,8
337016,7396926,1
335601,7397391,16
335601,7397391,1
335086,7397713,3
335086,7397713,1
337554,7392520,2
337554,7392520,1
311267,7399987,1
311267,7399987,1
335109,7397708,2
335109,7397708,1
335225,7397591,8
335225,7397591,1
341324,7394859,1
341324,7394859,1
331490,7392915,84
331490,7392915,1
335411,7397248,1
339059,7393805,1
339059,7393805,1
335163,7397585,1
335124,7397704,1
335814,7397022,6
335814,7397022,1
335864,7397158,5
335864,7397158,1
335451,7396143,1
335451,7396143,1
335014,7394817,6
335014,7394817,1
335883,7397165,2
335883,7397165,1
336067,7395922,19
336067,7395922,1
331598,7394843,1
331192,7395131,1
331192,7395131,1
335846,7397138,2
335846,7397138,1
333145,7393623,1
333145,7393623,1
334824,7396544,2
334824,7396544,1
335348,7397124,1
335348,7397124,1
335819,7397496,4
336277,7397604,1
336277,7397604,1
334319,7396224,1
334319,7396224,1
335681,7397198,2
335681,7397198,1
329633,7394070,17
329633,7394070,1
317832,7375850,1
317832,7375850,1
335696,7397353,10
335696,7397353,1
335909,7397167,1
335909,7397167,1
335865,7397161,2
335761,7397250,2
335763,7397251,1
335763,7397251,1
335074,7396809,1
335074,7396809,1
336770,7396134,1
336770,7396134,1
322316,7397726,29
322316,7397726,1
327978,7392820,1
327978,7392820,1
336277,7389927,1
336277,7389927,1
336777,7399402,1
336777,7399402,1
335804,7397244,1
335804,7397244,1
329068,7388562,1
329068,7388562,1
335104,7397729,1
335104,7397729,1
339900,7398323,2
339900,7398323,1
335400,7397359,4
331144,7397616,1
331144,7397616,1
331277,7397898,1
331277,7397898,1
334613,7395219,1
334613,7395219,1
334845,7396100,4
334845,7396100,1
333172,7393512,1
333172,7393512,1
335206,7397645,2
335206,7397645,1
336061,7397257,6
336061,7397257,1
327721,7391798,2
327721,7391798,1
336001,7397283,4
334448,7395314,4
334448,7395314,1
335799,7397085,1
335799,7397085,1
335866,7397072,3
335866,7397072,1
340249,7396006,3
340249,7396006,1
344322,7398945,1
344322,7398945,1
335707,7397234,1
335707,7397234,1
335406,7396489,1
335406,7396489,1
